-100.0,-100.0,0.0,10.0,0.0,0.0,1000.0,0.0,0.0,0.0,15.0,0.0,0.0,1000.0,
-92.11620108815438,-100.0,0.0,10.078837989118457,0.07883798911845623,0.07883798911845623,999.9211620108815,11.825698367768434,0.0,0.0,15.0,0.0,0.0,999.9211620108815,
-99.3070793876889,-100.0,0.0,10.006929206123111,0.006929206123110973,0.006929206123110973,999.9930707938769,1.0393809184666458,0.0,0.0,15.0,0.0,0.0,999.9930707938769,
-98.96007892518652,-99.99945984365317,5.401563468362842E-4,10.010393809184666,0.010393809184666458,0.010393809184666458,999.9896061908154,1.5590713776999685,0.0,0.0,15.0,0.0,0.0,999.9896061908154,
-97.22447643895589,-99.99615888820027,0.0038411117997246835,10.027716824492444,0.027716824492443892,0.027716824492443892,999.9722831755075,4.157523673866581,0.0,0.0,15.0,0.0,0.0,999.9722831755075,
-96.91561072083991,-99.995257886667,0.004742113332993436,10.03079647165827,0.030796471658271006,0.030796471658271006,999.9692035283417,4.619470748740646,0.0,0.0,15.0,0.0,0.0,999.9692035283417,
-96.52939520125744,-99.99399826281294,0.006001737187069816,10.034646030615555,0.0346460306155548,0.0346460306155548,999.9653539693844,5.1969045923332216,0.0,0.0,15.0,0.0,0.0,999.9653539693844,
-96.52939520125744,-99.99399826281294,0.006001737187069819,10.034646030615555,0.03464603061555486,0.03464603061555486,999.9653539693844,5.196904592333229,0.0,0.0,15.0,0.0,0.0,999.9653539693844,
-89.57618212939819,-99.96999131406466,0.030008685935349107,10.103938091846665,0.10393809184666458,0.10393809184666458,999.8960619081533,15.590713776999685,0.0,0.0,15.0,0.0,0.0,999.8960619081533,
-86.04555995878493,-99.9039722050069,0.09602779499311716,10.13858412246222,0.13858412246221943,0.13858412246221943,999.8614158775378,20.787618369332915,0.0,0.0,15.0,0.0,0.0,999.8614158775378,
-68.332431733848,-99.51385928784735,0.4861407121526555,10.311814275539994,0.31181427553999375,0.31181427553999375,999.68818572446,46.77214133099903,0.0,0.0,15.0,0.0,0.0,999.68818572446,
-65.15201465969477,-99.41308937952124,0.5869106204787665,10.342610747198265,0.3426107471982649,0.3426107471982649,999.6573892528017,51.39161207973968,0.0,0.0,15.0,0.0,0.0,999.6573892528017,
-61.16315612325422,-99.27378980036455,0.7262101996354478,10.381106336771103,0.3811063367711029,0.3811063367711029,999.6188936632288,57.165950515665436,0.0,0.0,15.0,0.0,0.0,999.6188936632288,
-61.16315612325421,-99.27378980036455,0.7262101996354482,10.381106336771104,0.38110633677110345,0.38110633677110345,999.6188936632288,57.16595051566551,0.0,0.0,15.0,0.0,0.0,999.6188936632288,
-40.400943449712,-98.51157712682235,1.488422873177655,10.581106336771104,0.5811063367711035,0.5811063367711035,999.4188936632288,87.16595051566551,0.0,0.0,15.0,0.0,0.0,999.4188936632288,
-29.5698371129409,-97.68047079005125,2.3195292099487586,10.681106336771105,0.6811063367711034,0.6811063367711034,999.3188936632289,102.16595051566551,0.0,0.0,15.0,0.0,0.0,999.3188936632289,
25.085694570914626,-93.02493910619573,6.975060893804272,11.181106336771105,1.1811063367711037,1.1811063367711037,998.8188936632289,177.16595051566543,0.0,0.0,15.0,0.0,0.0,998.8188936632289,
35.06396193199534,-91.93556063400413,8.064439365995872,11.269995225659994,1.269995225659993,1.269995225659993,998.7300047743399,190.4992838489988,0.0,0.0,15.0,0.0,0.0,998.7300047743399,
47.64790724445703,-90.46272643265351,9.537273567346483,11.381106336771103,1.381106336771102,1.381106336771102,998.6188936632288,207.1659505156653,0.0,0.0,15.0,0.0,0.0,998.6188936632288,
47.64790724445683,-90.46272643265353,9.53727356734648,11.381106336771104,1.3811063367711034,1.3811063367711034,998.6188936632288,207.16595051566551,0.0,0.0,15.0,0.0,0.0,998.6188936632288,
70.41011991799904,-87.70051375911132,12.299486240888687,11.581106336771104,1.5811063367711033,1.5811063367711033,998.4188936632288,237.16595051566551,0.0,0.0,15.0,0.0,0.0,998.4188936632288,
82.24122625477014,-85.86940742234022,14.13059257765979,11.681106336771105,1.6811063367711034,1.6811063367711034,998.3188936632289,252.16595051566551,0.0,0.0,15.0,0.0,0.0,998.3188936632289,
141.8967579386257,-76.2138757384847,23.786124261515305,12.181106336771105,2.1811063367711037,2.1811063367711037,997.8188936632289,327.16595051566543,0.0,0.0,15.0,0.0,0.0,997.8188936632289,
152.76391418859532,-74.23560837740419,25.76439162259581,12.269995225659994,2.2699952256599927,2.2699952256599927,997.7300047743399,340.4992838489988,0.0,0.0,15.0,0.0,0.0,997.7300047743399,
